"HumanGene","MouseGene","in_deseq2","in_tcga","in_mouse_pseudobulk","in_mouse_sn"
NA,"Bhlhe41",0,0,1,1
NA,"Bicdl1",0,0,1,0
NA,"Bicra",0,0,1,1
NA,"Bicral",0,0,1,1
NA,"Bmerb1",0,0,1,1
NA,"Bmt2",0,0,1,1
NA,"Bmyc",0,0,1,0
NA,"Bola2",0,0,1,0
NA,"Borcs5",0,0,1,1
NA,"Borcs6",0,0,1,0
NA,"Borcs7",0,0,1,0
NA,"Borcs8",0,0,1,0
NA,"Brd3os",0,0,1,0
NA,"Brd4",0,0,1,1
NA,"Brip1os",0,0,1,1
NA,"Bst2",0,0,1,1
NA,"Btbd19",0,0,1,0
NA,"Bud23",0,0,1,0
NA,"Bud31",0,0,1,0
NA,"Bvht",0,0,1,0
NA,"C030005K06Rik",0,0,1,0
NA,"C030013C21Rik",0,0,1,0
NA,"C030017B01Rik",0,0,1,0
NA,"C030018K13Rik",0,0,1,0
NA,"C030029H02Rik",0,0,1,1
NA,"C030034I22Rik",0,0,1,0
NA,"C030034L19Rik",0,0,1,0
NA,"C030037D09Rik",0,0,1,0
NA,"C030047K22Rik",0,0,1,0
NA,"C130026I21Rik",0,0,1,1
NA,"C130026L21Rik",0,0,1,0
NA,"C130036L24Rik",0,0,1,0
NA,"C130046K22Rik",0,0,1,0
NA,"C130050O18Rik",0,0,1,0
NA,"C130060C02Rik",0,0,1,0
NA,"C130071C03Rik",0,0,1,1
NA,"C130073E24Rik",0,0,1,0
NA,"C1qtnf12",0,0,1,0
NA,"C1s1",0,0,1,0
NA,"C230013L11Rik",0,0,1,0
NA,"C230014O12Rik",0,0,1,0
NA,"C230035I16Rik",0,0,1,0
NA,"C230037L18Rik",0,0,1,0
NA,"C230057M02Rik",0,0,1,0
NA,"C230072F16Rik",0,0,1,0
NA,"C330002G04Rik",0,0,1,0
NA,"C430049B03Rik",0,0,1,0
NA,"C530008M17Rik",0,0,1,1
NA,"C530044C16Rik",0,0,1,0
NA,"C630043F03Rik",0,0,1,0
NA,"C730002L08Rik",0,0,1,0
NA,"C730034F03Rik",0,0,1,0
NA,"C78283",0,0,1,0
NA,"C78859",0,0,1,0
NA,"C920021L13Rik",0,0,1,0
NA,"C9orf72",0,0,1,1
NA,"CAAA01118383.1",0,0,1,1
NA,"CT009536.1",0,0,1,0
NA,"Cabcoco1",0,0,1,0
NA,"Cabp1",0,0,1,0
NA,"Cald1",0,0,1,1
NA,"Calhm6",0,0,1,0
NA,"Calm1",0,0,1,1
NA,"Calm2",0,0,1,1
NA,"Calm3",0,0,1,0
NA,"Car15",0,0,1,0
NA,"Card19",0,0,1,0
NA,"Carmil1",0,0,1,1
NA,"Carmil2",0,0,1,0
NA,"Carmil3",0,0,1,0
NA,"Carmn",0,0,1,0
NA,"Carnmt1",0,0,1,0
NA,"Casp12",0,0,1,0
NA,"Castor1",0,0,1,0
NA,"Castor2",0,0,1,1
NA,"Catip",0,0,1,0
NA,"Catspere2",0,0,1,1
NA,"Catsperz",0,0,1,0
NA,"Cavin1",0,0,1,0
NA,"Cavin2",0,0,1,0
NA,"Cavin3",0,0,1,0
NA,"Cavin4",0,0,1,0
NA,"Cbarp",0,0,1,0
NA,"Ccdc142os",0,0,1,0
NA,"Ccdc162",0,0,1,0
NA,"Ccdc163",0,0,1,0
NA,"Ccdc186",0,0,1,1
NA,"Ccdc187",0,0,1,0
NA,"Ccdc189",0,0,1,0
NA,"Ccdc190",0,0,1,0
NA,"Ccdc191",0,0,1,1
NA,"Ccdc192",0,0,1,0
NA,"Ccdc24",0,0,1,0
NA,"Ccdc30",0,0,1,0
NA,"Ccdc50",0,0,1,1
NA,"Ccdc69",0,0,1,0
NA,"Ccdc71",0,0,1,0
NA,"Ccdc74a",0,0,1,0
NA,"Ccdc7b",0,0,1,0
NA,"Ccdc92b",0,0,1,0
NA,"Ccdc9b",0,0,1,0
NA,"Ccl27a",0,0,1,0
NA,"Ccl6",0,0,1,0
NA,"Ccl7",0,0,1,0
NA,"Ccn1",0,0,1,0
NA,"Ccn2",0,0,1,0
NA,"Ccn3",0,0,1,0
NA,"Ccn4",0,0,1,0
NA,"Ccnjl",0,0,1,1
NA,"Ccnq",0,0,1,0
NA,"Cd163l1",0,0,1,0
NA,"Cd244a",0,0,1,0
NA,"Cd24a",0,0,1,0
NA,"Cd300c2",0,0,1,0
NA,"Cd33",0,0,1,0
NA,"Cd52",0,0,1,0
NA,"Cd59a",0,0,1,0
NA,"Cdc42",0,0,1,1
NA,"Cdiptos",0,0,1,0
NA,"Cdkn1c",0,0,1,0
NA,"Cdr1os",0,0,1,1
NA,"Cebpzos",0,0,1,0
NA,"Celf1",0,0,1,1
NA,"Celf6",0,0,1,0
NA,"Celrr",0,0,1,1
NA,"Cemip",0,0,1,0
NA,"Cemip2",0,0,1,1
NA,"Cenps",0,0,1,0
NA,"Cenpx",0,0,1,0
NA,"Cep112it",0,0,1,0
NA,"Cep126",0,0,1,0
NA,"Cep131",0,0,1,0
NA,"Cep162",0,0,1,1
NA,"Cep295",0,0,1,1
NA,"Cep83",0,0,1,1
NA,"Cep83os",0,0,1,0
NA,"Cetn4",0,0,1,0
NA,"Cfap100",0,0,1,0
NA,"Cfap126",0,0,1,0
NA,"Cfap157",0,0,1,0
NA,"Cfap20",0,0,1,1
NA,"Cfap206",0,0,1,0
NA,"Cfap298",0,0,1,0
NA,"Cfap299",0,0,1,0
NA,"Cfap300",0,0,1,0
NA,"Cfap36",0,0,1,1
NA,"Cfap410",0,0,1,0
NA,"Cfap43",0,0,1,0
NA,"Cfap44",0,0,1,0
NA,"Cfap45",0,0,1,0
NA,"Cfap46",0,0,1,0
NA,"Cfap47",0,0,1,0
NA,"Cfap53",0,0,1,0
NA,"Cfap54",0,0,1,0
NA,"Cfap61",0,0,1,0
NA,"Cfap65",0,0,1,0
NA,"Cfap69",0,0,1,0
NA,"Cfap70",0,0,1,0
NA,"Cfap74",0,0,1,1
NA,"Cfap77",0,0,1,0
NA,"Cfap97",0,0,1,0
NA,"Cfap97d2",0,0,1,0
NA,"Cgas",0,0,1,0
NA,"Chn1os3",0,0,1,0
NA,"Chtop",0,0,1,1
NA,"Ciao2a",0,0,1,0
NA,"Ciao2b",0,0,1,0
NA,"Ciao3",0,0,1,0
NA,"Cip2a",0,0,1,0
NA,"Clasrp",0,0,1,1
NA,"Clba1",0,0,1,0
NA,"Clca3a1",0,0,1,0
NA,"Clcn4",0,0,1,1
NA,"Cldn34c1",0,0,1,1
NA,"Cldnd1",0,0,1,0
NA,"Clec2d",0,0,1,1
NA,"Clec2i",0,0,1,0
NA,"Clec4a3",0,0,1,0
NA,"Cmah",0,0,1,0
NA,"Cmc4",0,0,1,0
NA,"Cmya5",0,0,1,0
NA,"Cnmd",0,0,1,0
NA,"Cnot9",0,0,1,0
NA,"Cntnap5b",0,0,1,0
NA,"Cntnap5c",0,0,1,0
NA,"Cntrl",0,0,1,1
NA,"Coa6",0,0,1,0
NA,"Col6a4",0,0,1,0
NA,"Colgalt1",0,0,1,1
NA,"Commd6",0,0,1,0
NA,"Cop1",0,0,1,1
NA,"Cops2",0,0,1,1
NA,"Cops9",0,0,1,0
NA,"Coq8a",0,0,1,0
NA,"Coq8b",0,0,1,1
NA,"Cox5b",0,0,1,0
NA,"Cox6c",0,0,1,0
NA,"Cox7b2",0,0,1,0
NA,"Cox7c",0,0,1,1
NA,"Cplane1",0,0,1,1
NA,"Cplane2",0,0,1,0
NA,"Cracr2a",0,0,1,0
NA,"Cracr2b",0,0,1,0
NA,"Crip2",0,0,1,0
NA,"Crnde",0,0,1,0
NA,"Crppa",0,0,1,1
NA,"Crybg1",0,0,1,0
NA,"Crybg2",0,0,1,0
NA,"Cryzl2",0,0,1,0
NA,"Csprs",0,0,1,0
NA,"Csta2",0,0,1,1
NA,"Cstad",0,0,1,0
NA,"Ctcflos",0,0,1,0
NA,"Ctla2a",0,0,1,0
NA,"Ctla2b",0,0,1,0
NA,"Cux1",0,0,1,1
NA,"Cxcl9",0,0,1,0
NA,"Cyb5a",0,0,1,1
NA,"Cyb5r3",0,0,1,0
NA,"Cybc1",0,0,1,0
NA,"Cyct",0,0,1,0
NA,"Cyp2d22",0,0,1,0
NA,"Cyp2j12",0,0,1,1
NA,"Cyp2j8",0,0,1,0
NA,"Cyp2j9",0,0,1,1
NA,"Cyp4f16",0,0,1,0
NA,"Cyp4f17",0,0,1,0
NA,"Cyren",0,0,1,0
NA,"Cystm1",0,0,1,1
NA,"Czib",0,0,1,1
NA,"D030028A08Rik",0,0,1,0
NA,"D030068K23Rik",0,0,1,0
NA,"D130009I18Rik",0,0,1,0
NA,"D130017N08Rik",0,0,1,0
NA,"D130040H23Rik",0,0,1,1
NA,"D130062J10Rik",0,0,1,0
NA,"D130079A08Rik",0,0,1,0
NA,"D230022J07Rik",0,0,1,0
NA,"D330023K18Rik",0,0,1,0
NA,"D330041H03Rik",0,0,1,0
NA,"D330050G23Rik",0,0,1,0
NA,"D330050I16Rik",0,0,1,0
NA,"D430018E03Rik",0,0,1,0
NA,"D430019H16Rik",0,0,1,0
NA,"D430020J02Rik",0,0,1,0
NA,"D530033B14Rik",0,0,1,0
NA,"D5Ertd605e",0,0,1,0
NA,"D5Ertd615e",0,0,1,0
NA,"D730003I15Rik",0,0,1,0
NA,"D730045B01Rik",0,0,1,0
NA,"D830024N08Rik",0,0,1,0
NA,"D830025C05Rik",0,0,1,0
NA,"D930016D06Rik",0,0,1,1
NA,"D930048N14Rik",0,0,1,0
NA,"Dancr",0,0,1,0
NA,"Dazap1",0,0,1,1
NA,"Dbpht2",0,0,1,0
NA,"Dcaf1",0,0,1,1
NA,"Dchs2",0,0,1,0
NA,"Ddias",0,0,1,0
NA,"Dele1",0,0,1,0
NA,"Dgcr6",0,0,1,0
NA,"Dglucy",0,0,1,0
NA,"Dhx58os",0,0,1,0
NA,"Diaph1",0,0,1,1
NA,"Diaph2",0,0,1,1
NA,"Diaph3",0,0,1,1
NA,"Dipk1a",0,0,1,1
NA,"Dipk1b",0,0,1,0
NA,"Dipk1c",0,0,1,0
NA,"Dipk2a",0,0,1,0
NA,"Dipk2b",0,0,1,0
NA,"Disp3",0,0,1,1
NA,"Dleu2",0,0,1,1
NA,"Dlx1as",0,0,1,0
NA,"Dlx6os1",0,0,1,0
NA,"Dmac1",0,0,1,0
NA,"Dmac2",0,0,1,0
NA,"Dmac2l",0,0,1,0
NA,"Dnaaf4",0,0,1,0
NA,"Dnaaf5",0,0,1,0
NA,"Dnm3os",0,0,1,0
NA,"Dnmt3aos",0,0,1,0
NA,"Doc2g",0,0,1,0
NA,"Dop1a",0,0,1,1
NA,"Dop1b",0,0,1,1
NA,"Drc3",0,0,1,0
NA,"Drr1",0,0,1,0
NA,"Dst",0,0,1,1
NA,"Dthd1",0,0,1,0
NA,"Dtnbos",0,0,1,0
NA,"Dubr",0,0,1,0
NA,"Dync1i2",0,0,1,1
NA,"E030030I06Rik",0,0,1,0
NA,"E130102H24Rik",0,0,1,1
NA,"E130114P18Rik",0,0,1,0
NA,"E130304I02Rik",0,0,1,0
NA,"E130307A14Rik",0,0,1,1
NA,"E130308A19Rik",0,0,1,1
NA,"E130317F20Rik",0,0,1,0
NA,"E230001N04Rik",0,0,1,0
NA,"E230016M11Rik",0,0,1,1
NA,"E230029C05Rik",0,0,1,1
NA,"E230032D23Rik",0,0,1,0
NA,"E330011O21Rik",0,0,1,0
NA,"E330020D12Rik",0,0,1,0
NA,"E330032C10Rik",0,0,1,0
NA,"E430024I08Rik",0,0,1,1
NA,"E430024P14Rik",0,0,1,0
NA,"E530011L22Rik",0,0,1,0
NA,"Ecpas",0,0,1,1
NA,"Eda",0,0,1,1
NA,"Eef1akmt1",0,0,1,0
NA,"Eef1akmt2",0,0,1,0
NA,"Eef1akmt3",0,0,1,0
NA,"Eef1akmt4",0,0,1,0
NA,"Eef1aknmt",0,0,1,0
NA,"Eef2kmt",0,0,1,0
NA,"Efcab8",0,0,1,0
NA,"Efl1",0,0,1,1
NA,"Egfem1",0,0,1,1
NA,"Ehbp1l1",0,0,1,0
NA,"Eif1",0,0,1,1
NA,"Eipr1",0,0,1,1
NA,"Eldr",0,0,1,0
NA,"Eln",0,0,1,0
NA,"Eloa",0,0,1,0
NA,"Elob",0,0,1,0
NA,"Eloc",0,0,1,0
NA,"Elp1",0,0,1,1
NA,"Emsy",0,0,1,1
NA,"Emx2os",0,0,1,1
NA,"Eno1b",0,0,1,0
NA,"Entr1",0,0,1,1
NA,"Epb41",0,0,1,1
NA,"Epb41l1",0,0,1,1
NA,"Epb41l2",0,0,1,1
NA,"Epb41l3",0,0,1,1
NA,"Epb41l4a",0,0,1,1
NA,"Epb41l4aos",0,0,1,0
NA,"Epb41l4b",0,0,1,1
NA,"Epb41l5",0,0,1,1
NA,"Erbin",0,0,1,1
NA,"Erfe",0,0,1,0
NA,"Erg28",0,0,1,0
NA,"Erich3",0,0,1,0
NA,"Erich6",0,0,1,0
NA,"Esrra",0,0,1,1
NA,"Ess2",0,0,1,0
NA,"Etaa1os",0,0,1,0
NA,"Etfbkmt",0,0,1,0
NA,"Etfrf1",0,0,1,0
NA,"Etohd2",0,0,1,0
NA,"Evi2",0,0,1,0
NA,"Evi5l",0,0,1,1
NA,"Ewsr1",0,0,1,1
NA,"F420014N23Rik",0,0,1,0
NA,"F630028O10Rik",0,0,1,0
NA,"F630040K05Rik",0,0,1,0
NA,"F630206G17Rik",0,0,1,0
NA,"F730043M19Rik",0,0,1,0
NA,"F830016B08Rik",0,0,1,1
NA,"F830045P16Rik",0,0,1,0
NA,"Faap100",0,0,1,0
NA,"Faap20",0,0,1,0
NA,"Faap24",0,0,1,0
NA,"Fam13a",0,0,1,1
NA,"Fam169b",0,0,1,0
NA,"Fam184b",0,0,1,0
NA,"Fam186a",0,0,1,0
NA,"Fam193b",0,0,1,1
NA,"Fam204a",0,0,1,1
NA,"Fam220a.1",0,0,1,0
NA,"Fam234a",0,0,1,1
NA,"Fam234b",0,0,1,1
NA,"Fam241a",0,0,1,0
NA,"Fam8a1",0,0,1,0
NA,"Fam91a1",0,0,1,1
NA,"Far1os",0,0,1,0
NA,"Far2os1",0,0,1,0
NA,"Far2os2",0,0,1,0
NA,"Fbh1",0,0,1,1
NA,"Fbxl12os",0,0,1,0
NA,"Fbxo38",0,0,1,1
NA,"Fbxw15",0,0,1,0
NA,"Fbxw17",0,0,1,0
NA,"Fcnaos",0,0,1,0
NA,"Fcor",0,0,1,0
NA,"Fcrls",0,0,1,0
NA,"Fcsk",0,0,1,0
NA,"Fdx2",0,0,1,0
NA,"Fendrr",0,0,1,0
NA,"Fer",0,0,1,1
NA,"Fhod1",0,0,1,0
NA,"Fip1l1",0,0,1,1
NA,"Firre",0,0,1,1
NA,"Flvcr1",0,0,1,1
NA,"Flvcr2",0,0,1,0
NA,"Fmc1",0,0,1,0
NA,"Fmnl1",0,0,1,0
NA,"Fnbp1l",0,0,1,1
NA,"Fndc1",0,0,1,0
NA,"Fndc10",0,0,1,0
NA,"Fndc3c1",0,0,1,0
NA,"Folh1",0,0,1,1
NA,"Foxd2os",0,0,1,0
NA,"Foxl2os",0,0,1,0
NA,"Foxn3",0,0,1,1
NA,"Foxp1",0,0,1,1
NA,"Foxp2",0,0,1,0
NA,"Frg2f1",0,0,1,0
NA,"Frmpd3",0,0,1,0
NA,"Ftl1-ps1",0,0,1,0
NA,"Ftx",0,0,1,1
NA,"Fus",0,0,1,1
NA,"Fyb2",0,0,1,0
NA,"Fzd10os",0,0,1,0
NA,"G530011O06Rik",0,0,1,1
NA,"G630016G05Rik",0,0,1,0
NA,"G630018N14Rik",0,0,1,0
NA,"G730013B05Rik",0,0,1,1
NA,"Gad1os",0,0,1,0
NA,"Galnt17",0,0,1,1
NA,"Gar1",0,0,1,0
NA,"Garem1",0,0,1,1
NA,"Garem2",0,0,1,0
NA,"Gas5",0,0,1,1
NA,"Gask1a",0,0,1,0
NA,"Gask1b",0,0,1,0
NA,"Gatb",0,0,1,0
NA,"Gatd1",0,0,1,0
NA,"Gatd3a",0,0,1,0
NA,"Gbp8",0,0,1,1
NA,"Gcn1",0,0,1,1
NA,"Ggnbp1",0,0,1,0
NA,"Ggta1",0,0,1,1
NA,"Gimap9",0,0,1,0
NA,"Gk",0,0,1,1
NA,"Glmp",0,0,1,0
NA,"Glrp1",0,0,1,0
NA,"Gm10010",0,0,1,0
NA,"Gm10037",0,0,1,0
NA,"Gm10069",0,0,1,0
NA,"Gm10076",0,0,1,0
NA,"Gm10115",0,0,1,0
NA,"Gm10125",0,0,1,1
NA,"Gm10130",0,0,1,0
NA,"Gm10134",0,0,1,0
NA,"Gm10277",0,0,1,0
NA,"Gm10353",0,0,1,0
NA,"Gm10373",0,0,1,0
NA,"Gm10419",0,0,1,0
NA,"Gm10432",0,0,1,0
NA,"Gm10439",0,0,1,0
NA,"Gm10451",0,0,1,0
NA,"Gm10482",0,0,1,0
NA,"Gm10484",0,0,1,0
NA,"Gm10501",0,0,1,0
NA,"Gm10516",0,0,1,0
NA,"Gm10521",0,0,1,0
NA,"Gm10544",0,0,1,0
NA,"Gm10550",0,0,1,0
NA,"Gm10552",0,0,1,0
NA,"Gm10553",0,0,1,0
NA,"Gm10561",0,0,1,0
NA,"Gm10563",0,0,1,0
NA,"Gm10575",0,0,1,0
NA,"Gm10602",0,0,1,0
NA,"Gm10605",0,0,1,0
NA,"Gm10629",0,0,1,0
NA,"Gm10635",0,0,1,0
NA,"Gm10644",0,0,1,0
NA,"Gm10649",0,0,1,0
NA,"Gm10658",0,0,1,0
NA,"Gm10687",0,0,1,0
NA,"Gm10701",0,0,1,0
NA,"Gm10754",0,0,1,0
NA,"Gm10762",0,0,1,0
NA,"Gm10778",0,0,1,0
NA,"Gm10785",0,0,1,0
NA,"Gm10790",0,0,1,0
NA,"Gm10791",0,0,1,0
NA,"Gm10800",0,0,1,0
NA,"Gm10801",0,0,1,0
NA,"Gm10825",0,0,1,0
NA,"Gm10827",0,0,1,0
NA,"Gm10848",0,0,1,0
NA,"Gm10851",0,0,1,0
NA,"Gm10855",0,0,1,0
NA,"Gm10862",0,0,1,0
NA,"Gm10863",0,0,1,1
NA,"Gm10874",0,0,1,0
NA,"Gm10941",0,0,1,0
NA,"Gm10974",0,0,1,0
NA,"Gm11033",0,0,1,1
NA,"Gm11077",0,0,1,0
NA,"Gm11084",0,0,1,0
NA,"Gm11099",0,0,1,0
NA,"Gm11110",0,0,1,0
NA,"Gm11131",0,0,1,0
NA,"Gm11149",0,0,1,1
NA,"Gm11210",0,0,1,0
NA,"Gm1123",0,0,1,0
NA,"Gm11266",0,0,1,1
NA,"Gm11290",0,0,1,0
NA,"Gm11361",0,0,1,0
NA,"Gm1141",0,0,1,0
NA,"Gm11417",0,0,1,0
NA,"Gm11423",0,0,1,0
NA,"Gm11457",0,0,1,0
NA,"Gm11476",0,0,1,0
NA,"Gm11508",0,0,1,1
NA,"Gm11520",0,0,1,0
NA,"Gm11549",0,0,1,0
NA,"Gm11592",0,0,1,0
NA,"Gm11613",0,0,1,0
NA,"Gm11627",0,0,1,0
NA,"Gm11638",0,0,1,0
NA,"Gm11639",0,0,1,0
NA,"Gm11659",0,0,1,0
NA,"Gm11696",0,0,1,0
NA,"Gm11713",0,0,1,0
NA,"Gm11714",0,0,1,0
NA,"Gm11767",0,0,1,0
NA,"Gm11867",0,0,1,0
NA,"Gm11884",0,0,1,0
NA,"Gm11906",0,0,1,0
NA,"Gm11940",0,0,1,0
NA,"Gm11944",0,0,1,0
NA,"Gm11963",0,0,1,0
NA,"Gm11973",0,0,1,0
NA,"Gm12002",0,0,1,0
NA,"Gm12089",0,0,1,0
NA,"Gm12092",0,0,1,0
NA,"Gm12122",0,0,1,0
NA,"Gm12132",0,0,1,0
NA,"Gm12153",0,0,1,0
NA,"Gm12166",0,0,1,0
NA,"Gm12184",0,0,1,0
NA,"Gm12185",0,0,1,1
NA,"Gm12216",0,0,1,1
NA,"Gm12239",0,0,1,0
NA,"Gm12258",0,0,1,0
NA,"Gm12296",0,0,1,0
NA,"Gm12324",0,0,1,0
NA,"Gm12326",0,0,1,0
NA,"Gm12353",0,0,1,1
NA,"Gm12359",0,0,1,0
NA,"Gm12367",0,0,1,0
NA,"Gm12474",0,0,1,0
NA,"Gm12522",0,0,1,0
NA,"Gm12530",0,0,1,0
NA,"Gm12536",0,0,1,0
NA,"Gm12592",0,0,1,0
NA,"Gm12609",0,0,1,0
NA,"Gm12610",0,0,1,0
NA,"Gm12648",0,0,1,0
NA,"Gm12655",0,0,1,0
NA,"Gm12689",0,0,1,0
NA,"Gm12709",0,0,1,0
NA,"Gm12724",0,0,1,0
NA,"Gm12743",0,0,1,1
NA,"Gm12758",0,0,1,0
NA,"Gm12764",0,0,1,0
NA,"Gm12766",0,0,1,0
NA,"Gm12784",0,0,1,0
NA,"Gm12828",0,0,1,0
NA,"Gm12840",0,0,1,0
NA,"Gm12905",0,0,1,1
NA,"Gm12915",0,0,1,0
NA,"Gm12930",0,0,1,0
NA,"Gm12940",0,0,1,1
NA,"Gm12963",0,0,1,0
NA,"Gm12992",0,0,1,0
NA,"Gm13008",0,0,1,0
NA,"Gm13031",0,0,1,0
NA,"Gm13052",0,0,1,1
NA,"Gm13067",0,0,1,0
NA,"Gm13091",0,0,1,0
NA,"Gm13110",0,0,1,0
NA,"Gm13184",0,0,1,0
NA,"Gm13187",0,0,1,0
NA,"Gm13261",0,0,1,0
NA,"Gm13266",0,0,1,0
NA,"Gm13270",0,0,1,0
NA,"Gm13274",0,0,1,0
NA,"Gm13293",0,0,1,0
NA,"Gm13391",0,0,1,0
NA,"Gm13402",0,0,1,0
NA,"Gm13403",0,0,1,0
NA,"Gm13404",0,0,1,0
NA,"Gm13427",0,0,1,0
NA,"Gm13470",0,0,1,0
NA,"Gm13479",0,0,1,0
NA,"Gm13481",0,0,1,0
NA,"Gm13483",0,0,1,1
NA,"Gm13528",0,0,1,0
NA,"Gm13561",0,0,1,0
NA,"Gm13562",0,0,1,0
NA,"Gm13563",0,0,1,0
NA,"Gm13601",0,0,1,0
NA,"Gm13629",0,0,1,0
NA,"Gm13684",0,0,1,0
NA,"Gm13708",0,0,1,0
NA,"Gm13710",0,0,1,0
NA,"Gm13778",0,0,1,0
NA,"Gm13814",0,0,1,0
NA,"Gm13822",0,0,1,0
NA,"Gm13830",0,0,1,0
NA,"Gm13832",0,0,1,0
NA,"Gm13844",0,0,1,0
NA,"Gm13883",0,0,1,0
NA,"Gm13905",0,0,1,0
NA,"Gm13919",0,0,1,0
NA,"Gm13936",0,0,1,0
NA,"Gm13938",0,0,1,0
NA,"Gm13963",0,0,1,0
NA,"Gm13974",0,0,1,0
NA,"Gm13986",0,0,1,0
NA,"Gm14051",0,0,1,0
NA,"Gm14061",0,0,1,0
NA,"Gm14066",0,0,1,0
NA,"Gm14114",0,0,1,0
NA,"Gm14124",0,0,1,0
NA,"Gm14139",0,0,1,0
NA,"Gm14164",0,0,1,0
NA,"Gm14168",0,0,1,0
NA,"Gm14169",0,0,1,0
NA,"Gm14204",0,0,1,0
NA,"Gm14230",0,0,1,0
NA,"Gm14264",0,0,1,0
NA,"Gm14273",0,0,1,0
NA,"Gm14286",0,0,1,0
NA,"Gm14295",0,0,1,0
NA,"Gm14296",0,0,1,0
NA,"Gm14302",0,0,1,0
NA,"Gm14320",0,0,1,0
NA,"Gm14322",0,0,1,0
NA,"Gm14327",0,0,1,0
NA,"Gm14372",0,0,1,0
NA,"Gm14393",0,0,1,0
NA,"Gm14399",0,0,1,0
NA,"Gm14401",0,0,1,0
NA,"Gm14403",0,0,1,0
NA,"Gm14406",0,0,1,0
NA,"Gm14408",0,0,1,0
NA,"Gm14410",0,0,1,1
NA,"Gm14412",0,0,1,0
NA,"Gm14418",0,0,1,0
NA,"Gm14443",0,0,1,0
NA,"Gm14444",0,0,1,0
NA,"Gm14455",0,0,1,0
NA,"Gm14471",0,0,1,0
NA,"Gm14508",0,0,1,0
NA,"Gm14532",0,0,1,0
NA,"Gm14634",0,0,1,0
NA,"Gm14636",0,0,1,0
NA,"Gm14643",0,0,1,0
NA,"Gm14661",0,0,1,0
NA,"Gm14798",0,0,1,0
NA,"Gm14827",0,0,1,0
NA,"Gm14858",0,0,1,0
NA,"Gm14963",0,0,1,0
NA,"Gm14964",0,0,1,0
NA,"Gm14966",0,0,1,0
NA,"Gm15091",0,0,1,0
NA,"Gm15097",0,0,1,0
NA,"Gm15107",0,0,1,0
NA,"Gm15155",0,0,1,0
NA,"Gm15222",0,0,1,0
NA,"Gm15246",0,0,1,0
NA,"Gm15247",0,0,1,0
NA,"Gm15261",0,0,1,0
NA,"Gm15265",0,0,1,0
NA,"Gm15270",0,0,1,0
NA,"Gm15283",0,0,1,0
NA,"Gm15319",0,0,1,0
NA,"Gm15345",0,0,1,0
NA,"Gm15396",0,0,1,0
NA,"Gm15398",0,0,1,0
NA,"Gm15411",0,0,1,0
NA,"Gm15417",0,0,1,0
NA,"Gm15418",0,0,1,0
NA,"Gm15445",0,0,1,0
NA,"Gm15446",0,0,1,1
NA,"Gm15478",0,0,1,0
NA,"Gm15486",0,0,1,0
NA,"Gm15489",0,0,1,0
NA,"Gm15492",0,0,1,0
NA,"Gm15494",0,0,1,0
NA,"Gm15496",0,0,1,0
NA,"Gm15503",0,0,1,0
NA,"Gm15510",0,0,1,0
NA,"Gm15513",0,0,1,0
NA,"Gm15520",0,0,1,0
NA,"Gm15527",0,0,1,0
NA,"Gm15545",0,0,1,0
NA,"Gm15559",0,0,1,0
NA,"Gm15563",0,0,1,0
NA,"Gm15564",0,0,1,0
NA,"Gm15594",0,0,1,0
NA,"Gm15601",0,0,1,0
NA,"Gm15608",0,0,1,0
NA,"Gm15614",0,0,1,0
NA,"Gm15624",0,0,1,0
NA,"Gm15663",0,0,1,0
NA,"Gm15675",0,0,1,0
NA,"Gm15690",0,0,1,0
NA,"Gm15706",0,0,1,0
NA,"Gm15708",0,0,1,0
NA,"Gm15726",0,0,1,1
NA,"Gm15738",0,0,1,0
NA,"Gm15764",0,0,1,0
NA,"Gm15787",0,0,1,0
NA,"Gm15788",0,0,1,0
NA,"Gm15809",0,0,1,0
NA,"Gm15810",0,0,1,0
NA,"Gm15832",0,0,1,0
NA,"Gm15834",0,0,1,0
NA,"Gm15859",0,0,1,0
NA,"Gm15860",0,0,1,0
NA,"Gm15879",0,0,1,0
NA,"Gm15886",0,0,1,0
NA,"Gm15892",0,0,1,0
NA,"Gm15902",0,0,1,0
NA,"Gm15903",0,0,1,0
NA,"Gm15912",0,0,1,0
NA,"Gm15938",0,0,1,0
NA,"Gm15941",0,0,1,0
NA,"Gm15943",0,0,1,0
NA,"Gm15952",0,0,1,0
NA,"Gm15964",0,0,1,0
NA,"Gm15966",0,0,1,0
NA,"Gm15972",0,0,1,0
NA,"Gm15983",0,0,1,0
NA,"Gm15987",0,0,1,0
NA,"Gm15991",0,0,1,0
NA,"Gm15997",0,0,1,0
NA,"Gm16008",0,0,1,0
NA,"Gm16023",0,0,1,0
NA,"Gm16046",0,0,1,0
NA,"Gm1604a",0,0,1,0
NA,"Gm1604b",0,0,1,0
NA,"Gm16062",0,0,1,0
NA,"Gm16066",0,0,1,0
NA,"Gm16068",0,0,1,0
NA,"Gm16070",0,0,1,0
NA,"Gm16083",0,0,1,0
NA,"Gm16091",0,0,1,0
NA,"Gm16093",0,0,1,0
NA,"Gm16105",0,0,1,0
NA,"Gm16124",0,0,1,0
NA,"Gm16126",0,0,1,0
NA,"Gm16153",0,0,1,0
NA,"Gm16168",0,0,1,1
NA,"Gm16183",0,0,1,0
NA,"Gm16189",0,0,1,0
